test_data,I_a,I_b,I_c,Fault_Type
635,0.000000,2.729091,2.722912,3.000000
636,0.000000,2.730931,2.728393,3.000000
637,0.000000,2.728432,2.721142,3.000000
638,0.000000,2.729405,2.723784,3.000000
639,0.000000,2.729717,2.724673,3.000000
640,0.000000,2.729488,2.724019,3.000000
641,0.000000,2.729897,2.725196,3.000000
642,0.000000,2.728900,2.722392,3.000000
643,0.000000,2.728120,2.720332,3.000000
644,0.000000,2.730453,2.726871,3.000000
645,0.000000,2.728190,2.720513,3.000000
646,0.000000,2.731582,2.730637,3.000000
647,0.000000,2.731054,2.728800,3.000000
648,0.000000,2.728429,2.721135,3.000000
649,0.000000,2.729146,2.723062,3.000000
650,0.000000,2.731474,2.730247,3.000000
651,0.000000,2.730334,2.726503,3.000000
652,0.000000,2.729479,2.723992,3.000000
653,0.000000,2.727553,2.718891,3.000000
654,0.000000,2.730381,2.726648,3.000000
655,0.000000,2.731527,2.730438,3.000000
656,0.000000,2.729940,2.725323,3.000000
657,0.000000,2.728101,2.720282,3.000000
658,0.000000,2.729327,2.723564,3.000000
659,0.000000,2.728149,2.720406,3.000000
660,0.000000,2.729743,2.724747,3.000000
661,0.000000,2.729971,2.725413,3.000000
662,0.000000,2.731540,2.730483,3.000000
663,0.000000,2.729129,2.723016,3.000000
664,0.000000,2.729124,2.723004,3.000000
665,0.000000,2.728392,2.721037,3.000000
666,0.000000,2.730456,2.726879,3.000000
667,0.000000,2.729847,2.725049,3.000000
668,0.000000,2.731509,2.730374,3.000000
669,0.000000,2.730629,2.727422,3.000000
670,0.000000,2.730472,2.726931,3.000000
671,0.000000,2.731194,2.729273,3.000000
672,0.000000,2.729745,2.724755,3.000000
673,0.000000,2.728092,2.720258,3.000000
674,0.000000,2.729387,2.723734,3.000000
675,0.000000,2.730411,2.726742,3.000000
676,0.000000,2.731194,2.729272,3.000000
677,0.000000,2.728956,2.722542,3.000000
678,0.000000,2.730318,2.726456,3.000000
679,0.000000,2.731088,2.728917,3.000000
680,0.000000,2.731013,2.728666,3.000000
681,0.000000,2.731084,2.728903,3.000000
682,0.000000,2.726913,2.717317,3.000000
683,0.000000,2.727239,2.718113,3.000000
684,0.000000,2.727277,2.718207,3.000000
685,0.000000,2.731027,2.728713,3.000000
686,0.000000,2.728766,2.722031,3.000000
687,0.000000,2.730389,2.726674,3.000000
688,0.000000,2.727471,2.718688,3.000000
689,0.000000,2.729667,2.724529,3.000000
690,0.000000,2.731046,2.728775,3.000000
691,0.000000,2.728301,2.720801,3.000000
692,0.000000,2.729080,2.722882,3.000000
693,0.000000,2.729719,2.724679,3.000000
694,0.000000,2.726997,2.717521,3.000000
695,0.000000,2.730580,2.727267,3.000000
696,0.000000,2.727159,2.717916,3.000000
697,0.000000,2.730777,2.727894,3.000000
698,0.000000,2.731590,2.730667,3.000000
699,0.000000,2.728114,2.720315,3.000000
700,0.000000,2.730347,2.726543,3.000000
701,0.000000,2.728735,2.721948,3.000000
702,0.000000,2.730191,2.726069,3.000000
703,0.000000,2.731572,2.730600,3.000000
704,0.000000,2.727164,2.717928,3.000000
705,0.000000,2.731348,2.729804,3.000000
706,0.000000,2.727351,2.718388,3.000000
707,0.000000,2.728292,2.720776,3.000000
708,0.000000,2.728474,2.721255,3.000000
709,0.000000,2.728729,2.721932,3.000000
710,0.000000,2.728750,2.721986,3.000000
711,0.000000,2.728417,2.721105,3.000000
712,0.000000,2.726976,2.717469,3.000000
713,0.000000,2.727523,2.718817,3.000000
714,0.000000,2.731546,2.730504,3.000000
715,0.000000,2.731129,2.729054,3.000000
716,0.000000,2.730046,2.725637,3.000000
717,0.000000,2.730824,2.728045,3.000000
718,0.000000,2.730037,2.725609,3.000000
719,0.000000,2.729228,2.723289,3.000000
720,0.000000,2.728665,2.721760,3.000000
721,0.000000,2.730533,2.727121,3.000000
722,0.000000,2.729662,2.724514,3.000000
723,0.000000,2.727870,2.719691,3.000000
724,0.000000,2.730607,2.727352,3.000000
725,0.000000,2.730542,2.727149,3.000000
726,0.000000,2.727745,2.719373,3.000000
727,0.000000,2.729973,2.725420,3.000000
728,0.000000,2.728730,2.721933,3.000000
729,0.000000,2.729839,2.725026,3.000000
730,0.000000,2.726837,2.717133,3.000000
731,0.000000,2.729817,2.724963,3.000000
732,0.000000,2.727962,2.719924,3.000000
733,0.000000,2.730609,2.727358,3.000000
734,0.000000,2.728441,2.721166,3.000000
735,0.000000,2.729865,2.725101,3.000000
736,0.000000,2.727836,2.719605,3.000000
737,0.000000,2.731071,2.728859,3.000000
738,0.000000,2.727114,2.717806,3.000000
739,0.000000,2.730868,2.728189,3.000000
740,0.000000,2.730180,2.726037,3.000000
741,0.000000,2.729224,2.723280,3.000000
742,0.000000,2.731367,2.729871,3.000000
743,0.000000,2.728127,2.720349,3.000000
744,0.000000,2.728385,2.721021,3.000000
745,0.000000,2.731000,2.728623,3.000000
746,0.000000,2.728775,2.722055,3.000000
747,0.000000,2.731330,2.729740,3.000000
748,0.000000,2.729956,2.725371,3.000000
749,0.000000,2.729427,2.723846,3.000000
750,0.000000,2.726941,2.717384,3.000000
751,0.000000,2.729556,2.724211,3.000000
752,0.000000,2.731388,2.729944,3.000000
753,0.000000,2.727864,2.719676,3.000000
754,0.000000,2.727222,2.718072,3.000000
755,0.000000,2.731229,2.729393,3.000000
756,0.000000,2.730506,2.727036,3.000000
757,0.000000,2.729464,2.723950,3.000000
758,0.000000,2.727345,2.718375,3.000000
759,0.000000,2.731625,2.730791,3.000000
760,0.000000,2.730969,2.728520,3.000000
761,0.000000,2.729806,2.724932,3.000000
762,0.000000,2.730078,2.725731,3.000000
763,0.000000,2.729219,2.723266,3.000000
764,0.000000,2.731622,2.730781,3.000000
765,0.000000,2.728988,2.722630,3.000000
766,0.000000,2.731652,2.730893,3.000000
767,0.000000,2.731633,2.730823,3.000000
768,0.000000,2.730972,2.728530,3.000000
769,0.000000,2.730530,2.727112,3.000000
770,0.000000,2.728580,2.721532,3.000000
771,0.000000,2.727767,2.719431,3.000000
772,0.000000,2.727729,2.719333,3.000000
773,0.000000,2.728879,2.722335,3.000000
774,0.000000,2.731183,2.729237,3.000000
775,0.000000,2.729466,2.723956,3.000000
776,0.000000,2.728771,2.722042,3.000000
777,0.000000,2.730589,2.727296,3.000000
778,0.000000,2.727538,2.718853,3.000000
779,0.000000,2.730540,2.727143,3.000000
780,0.000000,2.729518,2.724102,3.000000
781,0.000000,2.728335,2.720889,3.000000
782,0.000000,2.730487,2.726977,3.000000
783,0.000000,2.729688,2.724589,3.000000
784,0.000000,2.728520,2.721376,3.000000
785,0.000000,2.730930,2.728391,3.000000
786,0.000000,2.730972,2.728530,3.000000
787,0.000000,2.730642,2.727464,3.000000
788,0.000000,2.731474,2.730249,3.000000
789,0.000000,2.731602,2.730709,3.000000
790,0.000000,2.731406,2.730008,3.000000
791,0.000000,2.731234,2.729410,3.000000
792,0.000000,2.730170,2.726006,3.000000
793,0.000000,2.729825,2.724986,3.000000
794,0.000000,2.729863,2.725098,3.000000
795,0.000000,2.731617,2.730762,3.000000
796,0.000000,2.731240,2.729429,3.000000
797,0.000000,2.731525,2.730429,3.000000
798,0.000000,2.731185,2.729243,3.000000
799,0.000000,2.728498,2.721316,3.000000
800,0.000000,2.728747,2.721979,3.000000
801,0.000000,2.731556,2.730542,3.000000
802,0.000000,2.730834,2.728076,3.000000
803,0.000000,2.730418,2.726762,3.000000
804,0.000000,2.729908,2.725229,3.000000
805,0.000000,2.728387,2.721026,3.000000
806,0.000000,2.730106,2.725814,3.000000
807,0.000000,2.729253,2.723361,3.000000
808,0.000000,2.730022,2.725564,3.000000
809,0.000000,2.729465,2.723953,3.000000
810,0.000000,2.731402,2.729994,3.000000
811,0.000000,2.731516,2.730398,3.000000
812,0.000000,2.728382,2.721011,3.000000
813,0.000000,2.728783,2.722076,3.000000
814,0.000000,2.729435,2.723869,3.000000
815,0.000000,2.731210,2.729328,3.000000
816,0.000000,2.728005,2.720035,3.000000
817,0.000000,2.731489,2.730302,3.000000
818,0.000000,2.728935,2.722487,3.000000
819,0.000000,2.730729,2.727739,3.000000
820,0.000000,2.729725,2.724697,3.000000
821,0.000000,2.729568,2.724246,3.000000
822,0.000000,2.729645,2.724465,3.000000
823,0.000000,2.730547,2.727165,3.000000
824,0.000000,2.730134,2.725899,3.000000
825,0.000000,2.727510,2.718785,3.000000
826,0.000000,2.731298,2.729632,3.000000
827,0.000000,2.727841,2.719616,3.000000
828,0.000000,2.728080,2.720228,3.000000
829,0.000000,2.727925,2.719831,3.000000
830,0.000000,2.727695,2.719248,3.000000
831,0.000000,2.729335,2.723587,3.000000
832,0.000000,2.730168,2.726000,3.000000
833,0.000000,2.729500,2.724053,3.000000
834,0.000000,2.727501,2.718763,3.000000
835,0.000000,2.727771,2.719440,3.000000
836,0.000000,2.728094,2.720264,3.000000
837,0.000000,2.729034,2.722756,3.000000
838,0.000000,2.727416,2.718551,3.000000
839,0.000000,2.727652,2.719139,3.000000
840,0.000000,2.728926,2.722460,3.000000
841,0.000000,2.730211,2.726131,3.000000
842,0.000000,2.730870,2.728195,3.000000
843,0.000000,2.731362,2.729854,3.000000
844,0.000000,2.730416,2.726756,3.000000
845,0.000000,2.731609,2.730733,3.000000
846,0.000000,2.730189,2.726063,3.000000
847,0.000000,2.728573,2.721516,3.000000
848,0.000000,2.731241,2.729434,3.000000
849,0.000000,2.727264,2.718174,3.000000
850,0.000000,2.728782,2.722074,3.000000
851,0.000000,2.729845,2.725043,3.000000
852,0.000000,2.729872,2.725124,3.000000
853,0.000000,2.726905,2.717298,3.000000
854,0.000000,2.730561,2.727208,3.000000
855,0.000000,2.728711,2.721882,3.000000
856,0.000000,2.728564,2.721490,3.000000
857,0.000000,2.731494,2.730319,3.000000
858,0.000000,2.727793,2.719494,3.000000
859,0.000000,2.729466,2.723955,3.000000
860,0.000000,2.727007,2.717546,3.000000
861,0.000000,2.729475,2.723981,3.000000
862,0.000000,2.730699,2.727645,3.000000
863,0.000000,2.731531,2.730451,3.000000
864,0.000000,2.729359,2.723656,3.000000
865,0.000000,2.731403,2.729996,3.000000
866,0.000000,2.730198,2.726091,3.000000
867,0.000000,2.729937,2.725312,3.000000
868,0.000000,2.728664,2.721757,3.000000
869,0.000000,2.730432,2.726805,3.000000
870,0.000000,2.726910,2.717311,3.000000
871,0.000000,2.729027,2.722738,3.000000
872,0.000000,2.730164,2.725989,3.000000
873,0.000000,2.729256,2.723368,3.000000
874,0.000000,2.731133,2.729066,3.000000
875,0.000000,2.726925,2.717347,3.000000
876,0.000000,2.727171,2.717946,3.000000
877,0.000000,2.727776,2.719452,3.000000
878,0.000000,2.728723,2.721914,3.000000
879,0.000000,2.729185,2.723170,3.000000
880,0.000000,2.731047,2.728779,3.000000
881,0.000000,2.726896,2.717276,3.000000
882,0.000000,2.729556,2.724212,3.000000
883,0.000000,2.730713,2.727687,3.000000
884,0.000000,2.727709,2.719284,3.000000
885,0.000000,2.728103,2.720286,3.000000
886,0.000000,2.731366,2.729867,3.000000
887,0.000000,2.728702,2.721859,3.000000
888,0.000000,2.729789,2.724882,3.000000
889,0.000000,2.731165,2.729174,3.000000
890,0.000000,2.729233,2.723304,3.000000
891,0.000000,2.727671,2.719187,3.000000
892,0.000000,2.729721,2.724683,3.000000
893,0.000000,2.729699,2.724621,3.000000
894,0.000000,2.729296,2.723480,3.000000
895,0.000000,2.727700,2.719260,3.000000
896,0.000000,2.730045,2.725634,3.000000
897,0.000000,2.727521,2.718812,3.000000
898,0.000000,2.729480,2.723996,3.000000
899,0.000000,2.730121,2.725860,3.000000
900,0.000000,2.730234,2.726200,3.000000
901,0.000000,2.729793,2.724894,3.000000
902,0.000000,2.730614,2.727373,3.000000
903,0.000000,2.730071,2.725712,3.000000
904,0.000000,2.731616,2.730759,3.000000
905,0.000000,2.728156,2.720424,3.000000
906,0.000000,2.730050,2.725647,3.000000
907,0.000000,2.730115,2.725841,3.000000
908,0.000000,2.730281,2.726344,3.000000
909,0.000000,2.730854,2.728142,3.000000
910,0.000000,2.729162,2.723106,3.000000
911,0.000000,2.730822,2.728039,3.000000
912,0.000000,2.726822,2.717096,3.000000
913,0.000000,2.728620,2.721640,3.000000
914,0.000000,2.731375,2.729899,3.000000
915,0.000000,2.728638,2.721687,3.000000
916,0.000000,2.728552,2.721460,3.000000
917,0.000000,2.728964,2.722564,3.000000
918,0.000000,2.730873,2.728204,3.000000
919,0.000000,2.728807,2.722141,3.000000
920,0.000000,2.731233,2.729406,3.000000
921,0.000000,2.731189,2.729255,3.000000
922,0.000000,2.728154,2.720419,3.000000
923,0.000000,2.728191,2.720515,3.000000
924,0.000000,2.727701,2.719264,3.000000
925,0.000000,2.729744,2.724750,3.000000
926,0.000000,2.729133,2.723028,3.000000
927,0.000000,2.730884,2.728239,3.000000
928,0.000000,2.730071,2.725710,3.000000
929,0.000000,2.728071,2.720206,3.000000
930,0.000000,2.731348,2.729805,3.000000
931,0.000000,2.728415,2.721097,3.000000
932,0.000000,2.729862,2.725093,3.000000
933,0.000000,2.730841,2.728102,3.000000
934,0.000000,2.727679,2.719208,3.000000
935,0.000000,2.729150,2.723074,3.000000
936,0.000000,2.728066,2.720191,3.000000
937,0.000000,2.731453,2.730172,3.000000
938,0.000000,2.729517,2.724101,3.000000
939,0.000000,2.728210,2.720563,3.000000
940,0.000000,2.728167,2.720451,3.000000
941,0.000000,2.728812,2.722153,3.000000
942,0.000000,2.728221,2.720591,3.000000
943,0.000000,2.727673,2.719192,3.000000
944,0.000000,2.728072,2.720206,3.000000
945,0.000000,2.730249,2.726246,3.000000
946,0.000000,2.730012,2.725534,3.000000
947,0.000000,2.731200,2.729293,3.000000
948,0.000000,2.731370,2.729881,3.000000
949,0.000000,2.728962,2.722559,3.000000
950,0.000000,2.727831,2.719591,3.000000
951,0.000000,2.730104,2.725809,3.000000
952,0.000000,2.728977,2.722599,3.000000
953,0.000000,2.730750,2.727806,3.000000
954,0.000000,2.731416,2.730041,3.000000
955,0.000000,2.730889,2.728256,3.000000
956,0.000000,2.726878,2.717232,3.000000
957,0.000000,2.731583,2.730638,3.000000
958,0.000000,2.730454,2.726874,3.000000
959,0.000000,2.729120,2.722991,3.000000
960,0.000000,2.728907,2.722410,3.000000
961,0.000000,2.728890,2.722365,3.000000
962,0.000000,2.726812,2.717073,3.000000
963,0.000000,2.730317,2.726452,3.000000
964,0.000000,2.729644,2.724462,3.000000
965,0.000000,2.729008,2.722684,3.000000
966,0.000000,2.728174,2.720471,3.000000
967,0.000000,2.729734,2.724721,3.000000
968,0.000000,2.729729,2.724709,3.000000
969,0.000000,2.731643,2.730860,3.000000
970,0.000000,2.731313,2.729683,3.000000
971,0.000000,2.730523,2.727087,3.000000
972,0.000000,2.728891,2.722367,3.000000
973,0.000000,2.729196,2.723202,3.000000
974,0.000000,2.729419,2.723825,3.000000
975,0.000000,2.727804,2.719523,3.000000
976,0.000000,2.731129,2.729055,3.000000
977,0.000000,2.731611,2.730743,3.000000
978,0.000000,2.727256,2.718154,3.000000
979,0.000000,2.729859,2.725086,3.000000
980,0.000000,2.728981,2.722611,3.000000
981,0.000000,2.729300,2.723491,3.000000
982,0.000000,2.728147,2.720401,3.000000
983,0.000000,2.728122,2.720336,3.000000
984,0.000000,2.729479,2.723993,3.000000
985,0.000000,2.727802,2.719519,3.000000
986,0.000000,2.730902,2.728298,3.000000
987,0.000000,2.731377,2.729907,3.000000
988,0.000000,2.727993,2.720004,3.000000
989,0.000000,2.731056,2.728809,3.000000
990,0.000000,2.731611,2.730743,3.000000
991,0.000000,2.731035,2.728737,3.000000
992,0.000000,2.729535,2.724152,3.000000
993,0.000000,2.727865,2.719679,3.000000
994,0.000000,2.729280,2.723434,3.000000
995,0.000000,2.729245,2.723338,3.000000
996,0.000000,2.729686,2.724584,3.000000
997,0.000000,2.730417,2.726759,3.000000
998,0.000000,2.730686,2.727602,3.000000
999,0.000000,2.728798,2.722117,3.000000
1000,0.000000,2.728955,2.722540,3.000000
