test_data,I_a,I_b,I_c,Fault_Type
873,2.294576,0,2.295145,1
874,2.294579,0,2.294781,1
875,2.295639,0,2.295229,1
876,2.293429,0,2.296002,1
877,2.295669,0,2.293852,1
878,2.295047,0,2.293752,1
879,2.295055,0,2.295287,1
880,2.295786,0,2.294858,1
881,2.295377,0,2.294772,1
882,2.292897,0,2.294111,1
883,2.293589,0,2.295889,1
884,2.293713,0,2.294485,1
885,2.295712,0,2.296104,1
886,2.295756,0,2.294015,1
887,2.292984,0,2.294939,1
888,2.294407,0,2.294522,1
889,2.293079,0,2.293808,1
890,2.294591,0,2.29532,1
891,2.293922,0,2.29387,1
892,2.295063,0,2.293519,1
893,2.294394,0,2.29285,1
894,2.2946,0,2.295674,1
895,2.29457,0,2.295803,1
896,2.295486,0,2.295716,1
897,2.293553,0,2.294375,1
898,2.295054,0,2.293709,1
899,2.294033,0,2.295679,1
900,2.295668,0,2.295658,1
901,2.295251,0,2.295347,1
902,2.295498,0,2.29307,1
903,2.295258,0,2.296012,1
904,2.292873,0,2.294552,1
905,2.293482,0,2.294967,1
906,2.293144,0,2.293144,1
907,2.295557,0,2.294104,1
908,2.295222,0,2.293019,1
909,2.2943,0,2.293416,1
910,2.295387,0,2.294407,1
911,2.295128,0,2.294641,1
912,2.295684,0,2.294667,1
913,2.294677,0,2.295464,1
914,2.292848,0,2.295895,1
915,2.292789,0,2.294092,1
916,2.295885,0,2.294291,1
917,2.294117,0,2.296081,1
918,2.294307,0,2.294192,1
919,2.295375,0,2.293087,1
920,2.293291,0,2.293301,1
921,2.29348,0,2.295937,1
922,2.295294,0,2.293616,1
923,2.294118,0,2.295149,1
924,2.293137,0,2.29309,1
925,2.294571,0,2.295708,1
926,2.294983,0,2.295412,1
927,2.293134,0,2.295543,1
928,2.292768,0,2.294184,1
929,2.295933,0,2.295037,1
930,2.296031,0,2.295936,1
931,2.293386,0,2.295515,1
932,2.294444,0,2.293102,1
933,2.294733,0,2.29334,1
934,2.295839,0,2.295453,1
935,2.292845,0,2.295371,1
936,2.295612,0,2.294391,1
937,2.295205,0,2.295251,1
938,2.295019,0,2.295681,1
939,2.295068,0,2.293251,1
940,2.294653,0,2.29371,1
941,2.293875,0,2.295248,1
942,2.294124,0,2.293027,1
943,2.295593,0,2.294657,1
944,2.295709,0,2.292925,1
945,2.293869,0,2.295899,1
946,2.293723,0,2.294301,1
947,2.293411,0,2.295554,1
948,2.294852,0,2.294863,1
949,2.294236,0,2.295599,1
950,2.293831,0,2.293113,1
951,2.295883,0,2.293978,1
952,2.294316,0,2.293476,1
953,2.296074,0,2.293757,1
954,2.293064,0,2.294441,1
955,2.295695,0,2.295654,1
956,2.295023,0,2.29395,1
957,2.296113,0,2.295187,1
958,2.295551,0,2.293552,1
959,2.295179,0,2.294219,1
960,2.295051,0,2.294014,1
961,2.293426,0,2.294331,1
962,2.292956,0,2.293778,1
963,2.294348,0,2.294372,1
964,2.295925,0,2.295438,1
965,2.294924,0,2.293231,1
966,2.294811,0,2.292763,1
967,2.295198,0,2.294766,1
968,2.293572,0,2.294908,1
969,2.295363,0,2.293357,1
970,2.295153,0,2.295282,1
971,2.293291,0,2.295419,1
972,2.294386,0,2.294192,1
973,2.29365,0,2.294848,1
974,2.293242,0,2.295087,1
975,2.294013,0,2.294411,1
976,2.292927,0,2.295523,1
977,2.294105,0,2.293774,1
978,2.295309,0,2.294452,1
979,2.293513,0,2.293137,1
980,2.29564,0,2.295429,1
981,2.295053,0,2.294283,1
982,2.292779,0,2.29478,1
983,2.293376,0,2.296117,1
984,2.295943,0,2.292768,1
985,2.293576,0,2.29529,1
986,2.294522,0,2.293107,1
987,2.295299,0,2.293359,1
988,2.294088,0,2.294235,1
989,2.294308,0,2.293262,1
990,2.293103,0,2.294544,1
991,2.294823,0,2.29546,1
992,2.293535,0,2.294723,1
993,2.294369,0,2.292878,1
994,2.295901,0,2.292904,1
995,2.294948,0,2.294465,1
996,2.294054,0,2.294368,1
997,2.295552,0,2.294118,1
998,2.293457,0,2.295511,1
999,2.293551,0,2.293854,1
1000,2.293537,0,2.293708,1
