test_data,I_a,I_b,I_c,Fault_Type
873,2.729483,0,2.724003,3
874,2.728939,0,2.722497,3
875,2.730721,0,2.727714,3
876,2.72894,0,2.722498,3
877,2.728907,0,2.722409,3
878,2.730355,0,2.726569,3
879,2.731469,0,2.730231,3
880,2.730754,0,2.727819,3
881,2.727148,0,2.71789,3
882,2.731605,0,2.73072,3
883,2.728447,0,2.721183,3
884,2.727829,0,2.719586,3
885,2.729448,0,2.723904,3
886,2.730887,0,2.728251,3
887,2.727917,0,2.719811,3
888,2.727671,0,2.719187,3
889,2.727362,0,2.718416,3
890,2.727457,0,2.718653,3
891,2.72861,0,2.721614,3
892,2.728521,0,2.721377,3
893,2.731087,0,2.728913,3
894,2.728921,0,2.722449,3
895,2.727921,0,2.719821,3
896,2.730283,0,2.72635,3
897,2.731136,0,2.729077,3
898,2.727062,0,2.717679,3
899,2.728623,0,2.721647,3
900,2.73061,0,2.72736,3
901,2.731111,0,2.728992,3
902,2.731081,0,2.728893,3
903,2.731429,0,2.730089,3
904,2.72795,0,2.719895,3
905,2.72831,0,2.720825,3
906,2.731365,0,2.729862,3
907,2.728698,0,2.721847,3
908,2.729783,0,2.724863,3
909,2.729049,0,2.722797,3
910,2.730744,0,2.727789,3
911,2.728867,0,2.722301,3
912,2.730484,0,2.726968,3
913,2.727308,0,2.718283,3
914,2.731201,0,2.729297,3
915,2.729571,0,2.724255,3
916,2.730623,0,2.727403,3
917,2.72833,0,2.720877,3
918,2.731034,0,2.728736,3
919,2.72769,0,2.719236,3
920,2.731577,0,2.730618,3
921,2.73123,0,2.729395,3
922,2.731036,0,2.728741,3
923,2.731104,0,2.728968,3
924,2.731589,0,2.730662,3
925,2.731663,0,2.730931,3
926,2.730827,0,2.728056,3
927,2.730063,0,2.725687,3
928,2.730683,0,2.727593,3
929,2.728256,0,2.720684,3
930,2.72873,0,2.721932,3
931,2.730276,0,2.726326,3
932,2.730791,0,2.727937,3
933,2.728781,0,2.722071,3
934,2.727451,0,2.718638,3
935,2.730239,0,2.726214,3
936,2.730147,0,2.725938,3
937,2.727702,0,2.719265,3
938,2.728892,0,2.722368,3
939,2.730246,0,2.726237,3
940,2.728976,0,2.722598,3
941,2.730001,0,2.725502,3
942,2.731127,0,2.729047,3
943,2.731127,0,2.729047,3
944,2.730369,0,2.726613,3
945,2.730948,0,2.728451,3
946,2.730665,0,2.727536,3
947,2.730538,0,2.727136,3
948,2.727396,0,2.7185,3
949,2.728446,0,2.72118,3
950,2.730482,0,2.72696,3
951,2.731131,0,2.729061,3
952,2.730721,0,2.727715,3
953,2.727823,0,2.719572,3
954,2.73015,0,2.725946,3
955,2.728481,0,2.721273,3
956,2.72848,0,2.721269,3
957,2.730194,0,2.72608,3
958,2.731334,0,2.729754,3
959,2.730416,0,2.726757,3
960,2.729356,0,2.723647,3
961,2.729974,0,2.725424,3
962,2.730674,0,2.727564,3
963,2.729487,0,2.724016,3
964,2.730817,0,2.728021,3
965,2.727484,0,2.718718,3
966,2.729904,0,2.725217,3
967,2.727776,0,2.719452,3
968,2.727258,0,2.718159,3
969,2.730112,0,2.725834,3
970,2.730023,0,2.725568,3
971,2.729856,0,2.725076,3
972,2.729849,0,2.725057,3
973,2.727841,0,2.719616,3
974,2.730371,0,2.726617,3
975,2.730691,0,2.727618,3
976,2.729923,0,2.725273,3
977,2.730461,0,2.726895,3
978,2.730231,0,2.726192,3
979,2.731217,0,2.729353,3
980,2.728533,0,2.721409,3
981,2.730601,0,2.727335,3
982,2.730785,0,2.727919,3
983,2.728773,0,2.722047,3
984,2.728807,0,2.722139,3
985,2.729823,0,2.724982,3
986,2.727119,0,2.717819,3
987,2.728534,0,2.721411,3
988,2.726973,0,2.717462,3
989,2.72951,0,2.724081,3
990,2.729487,0,2.724016,3
991,2.728521,0,2.721377,3
992,2.728537,0,2.721419,3
993,2.730139,0,2.725914,3
994,2.729158,0,2.723096,3
995,2.73012,0,2.725858,3
996,2.727719,0,2.719308,3
997,2.729134,0,2.72303,3
998,2.727808,0,2.719534,3
999,2.731221,0,2.729365,3
1000,2.728739,0,2.721958,3
