,Substation,Training_Data_Index,Reactive_Power
3204,Damak,training_data_3205,9.741267438058703
3205,Damak,training_data_3206,9.7784401840272
3206,Damak,training_data_3207,9.745276314259801
3207,Damak,training_data_3208,10.893878715457049
3208,Damak,training_data_3209,9.558346976852773
3209,Damak,training_data_3210,9.008936983603895
3210,Damak,training_data_3211,7.702281106139198
3211,Damak,training_data_3212,10.623345557513511
3212,Damak,training_data_3213,9.942973053996477
3213,Damak,training_data_3214,9.666139802652157
3214,Damak,training_data_3215,12.525325770328632
3215,Damak,training_data_3216,7.37671403623703
3216,Damak,training_data_3217,8.786658242715562
3217,Damak,training_data_3218,9.939142548585057
3218,Damak,training_data_3219,9.275807951561703
3219,Damak,training_data_3220,12.765796908379793
3220,Damak,training_data_3221,9.844634872940977
3221,Damak,training_data_3222,10.191427441477742
3222,Damak,training_data_3223,11.669837001050531
3223,Damak,training_data_3224,10.584405435604717
3224,Damak,training_data_3225,13.333885017717915
3225,Damak,training_data_3226,10.2506056697715
3226,Damak,training_data_3227,10.2593832196676
3227,Damak,training_data_3228,11.866006054848407
3228,Damak,training_data_3229,11.212859108491914
3229,Damak,training_data_3230,10.216940202020579
3230,Damak,training_data_3231,8.861774853657947
3231,Damak,training_data_3232,11.219555872838544
3232,Damak,training_data_3233,8.6340954026875
3233,Damak,training_data_3234,9.83465756090968
3234,Damak,training_data_3235,11.148273411370122
3235,Damak,training_data_3236,9.869716726845398
3236,Damak,training_data_3237,8.49912448607072
3237,Damak,training_data_3238,11.493446576082285
3238,Damak,training_data_3239,10.130363984430266
3239,Damak,training_data_3240,10.292972118902561
3240,Damak,training_data_3241,8.21399291159582
3241,Damak,training_data_3242,11.071203484334687
3242,Damak,training_data_3243,9.878496740206854
3243,Damak,training_data_3244,12.048745313720541
3244,Damak,training_data_3245,9.60890077864732
3245,Damak,training_data_3246,8.752087345503798
3246,Damak,training_data_3247,9.472056769455376
3247,Damak,training_data_3248,10.112501065632463
3248,Damak,training_data_3249,10.272906078441265
3249,Damak,training_data_3250,8.619100543025802
3250,Damak,training_data_3251,9.262870333481905
3251,Damak,training_data_3252,9.224612437145419
3252,Damak,training_data_3253,9.891321772120099
3253,Damak,training_data_3254,11.6998469437672
3254,Damak,training_data_3255,8.075765088996306
3255,Damak,training_data_3256,6.988653570322597
3256,Damak,training_data_3257,11.02799076291809
3257,Damak,training_data_3258,11.064180729843812
3258,Damak,training_data_3259,8.380493236692578
3259,Damak,training_data_3260,10.304413527632045
3260,Damak,training_data_3261,9.407094063635409
3261,Damak,training_data_3262,7.203270922354805
3262,Damak,training_data_3263,10.05830845832091
3263,Damak,training_data_3264,11.169705262488348
3264,Damak,training_data_3265,9.268853325149601
3265,Damak,training_data_3266,9.418780033943992
3266,Damak,training_data_3267,9.045457236684465
3267,Damak,training_data_3268,9.544440477734874
3268,Damak,training_data_3269,10.777913346101256
3269,Damak,training_data_3270,8.691748522084055
3270,Damak,training_data_3271,12.03383156131033
3271,Damak,training_data_3272,9.073025493007313
3272,Damak,training_data_3273,9.92532856148362
3273,Damak,training_data_3274,10.080358479910807
3274,Damak,training_data_3275,9.424927212834618
3275,Damak,training_data_3276,8.276192575493528
3276,Damak,training_data_3277,9.315324338614753
3277,Damak,training_data_3278,11.255631069859316
3278,Damak,training_data_3279,11.22542866929438
3279,Damak,training_data_3280,10.515528982737687
3280,Damak,training_data_3281,10.113114244711989
3281,Damak,training_data_3282,10.995576552373713
3282,Damak,training_data_3283,11.898990312468976
3283,Damak,training_data_3284,9.435906846351994
3284,Damak,training_data_3285,10.734718089775622
3285,Damak,training_data_3286,8.179668702399578
3286,Damak,training_data_3287,10.708801004939357
3287,Damak,training_data_3288,8.25101353269399
3288,Damak,training_data_3289,9.269965699889815
3289,Damak,training_data_3290,9.39198204282198
3290,Damak,training_data_3291,10.14015458288765
3291,Damak,training_data_3292,10.228553973274423
3292,Damak,training_data_3293,9.581389651373224
3293,Damak,training_data_3294,8.563017457401804
3294,Damak,training_data_3295,10.538169364868427
3295,Damak,training_data_3296,10.874024854664544
3296,Damak,training_data_3297,11.23799258976092
3297,Damak,training_data_3298,9.214173360105168
3298,Damak,training_data_3299,8.89386442328818
3299,Damak,training_data_3300,9.46740487556279
3300,Damak,training_data_3301,9.100222657658614
3301,Damak,training_data_3302,8.245179437673057
3302,Damak,training_data_3303,10.20767972596722
3303,Damak,training_data_3304,9.492963007038245
3304,Damak,training_data_3305,9.336734561035838
3305,Damak,training_data_3306,10.505616371353481
3306,Damak,training_data_3307,10.645098792382575
3307,Damak,training_data_3308,10.11351618407235
3308,Damak,training_data_3309,11.907372002653059
3309,Damak,training_data_3310,9.462300285073876
3310,Damak,training_data_3311,9.066058385803135
3311,Damak,training_data_3312,7.346920743394317
3312,Damak,training_data_3313,9.749816062645717
3313,Damak,training_data_3314,10.476793383683829
3314,Damak,training_data_3315,8.670228030712837
3315,Damak,training_data_3316,8.841188182197538
3316,Damak,training_data_3317,9.780983458727084
3317,Damak,training_data_3318,9.24991832730467
3318,Damak,training_data_3319,9.93487386438109
3319,Damak,training_data_3320,9.911657918526439
3320,Damak,training_data_3321,9.059250359506578
3321,Damak,training_data_3322,10.649536726906367
3322,Damak,training_data_3323,12.508331860431982
3323,Damak,training_data_3324,9.171247186995345
3324,Damak,training_data_3325,9.296464290092302
3325,Damak,training_data_3326,10.136058352814759
3326,Damak,training_data_3327,10.112004222991981
3327,Damak,training_data_3328,10.592447004784905
3328,Damak,training_data_3329,10.640135098124231
3329,Damak,training_data_3330,8.983303551730517
3330,Damak,training_data_3331,11.435891606186583
3331,Damak,training_data_3332,8.52303047335923
3332,Damak,training_data_3333,10.515079100417262
3333,Damak,training_data_3334,9.393713878781734
3334,Damak,training_data_3335,8.703476778419287
3335,Damak,training_data_3336,8.994861143785338
3336,Damak,training_data_3337,8.139272041858716
3337,Damak,training_data_3338,10.619443522170084
3338,Damak,training_data_3339,11.214593804808125
3339,Damak,training_data_3340,10.039485994588357
3340,Damak,training_data_3341,11.762234065129448
3341,Damak,training_data_3342,8.435653761141428
3342,Damak,training_data_3343,9.233453687704255
3343,Damak,training_data_3344,9.693781935014787
3344,Damak,training_data_3345,9.514725488092806
3345,Damak,training_data_3346,11.658780237408545
3346,Damak,training_data_3347,11.734627087926011
3347,Damak,training_data_3348,9.482599720606819
3348,Damak,training_data_3349,9.988394464005188
3349,Damak,training_data_3350,9.643751458768179
3350,Damak,training_data_3351,9.261057979017748
3351,Damak,training_data_3352,8.93690527069834
3352,Damak,training_data_3353,12.148750243973616
3353,Damak,training_data_3354,11.19004269270725
3354,Damak,training_data_3355,9.617419558555865
3355,Damak,training_data_3356,9.769266177765955
3356,Damak,training_data_3357,10.426024449655882
3357,Damak,training_data_3358,10.510259094887813
3358,Damak,training_data_3359,8.369862837971503
3359,Damak,training_data_3360,9.359614336986157
3360,Damak,training_data_3361,10.210166175492612
3361,Damak,training_data_3362,10.174794015950205
3362,Damak,training_data_3363,9.074247295618308
3363,Damak,training_data_3364,11.140922946908573
3364,Damak,training_data_3365,9.462838467962337
3365,Damak,training_data_3366,10.610631287034646
3366,Damak,training_data_3367,10.819473704283906
3367,Damak,training_data_3368,8.7499195632649
3368,Damak,training_data_3369,11.032711551347205
3369,Damak,training_data_3370,9.653557384989494
3370,Damak,training_data_3371,8.756947456660944
3371,Damak,training_data_3372,9.689750201156865
3372,Damak,training_data_3373,10.6522343316569
3373,Damak,training_data_3374,10.901648602638442
3374,Damak,training_data_3375,11.271700437465945
3375,Damak,training_data_3376,9.309277985653848
3376,Damak,training_data_3377,10.5228015080444
3377,Damak,training_data_3378,9.3297188500058
3378,Damak,training_data_3379,9.517405877025181
3379,Damak,training_data_3380,10.499994647328082
3380,Damak,training_data_3381,9.297009868493172
3381,Damak,training_data_3382,9.505834204513421
3382,Damak,training_data_3383,11.487132318104312
3383,Damak,training_data_3384,10.040563237300166
3384,Damak,training_data_3385,9.952619239253144
3385,Damak,training_data_3386,11.100772709863987
3386,Damak,training_data_3387,7.276972487133585
3387,Damak,training_data_3388,10.106815500135367
3388,Damak,training_data_3389,8.353625442213719
3389,Damak,training_data_3390,9.72314091663007
3390,Damak,training_data_3391,7.499033824386405
3391,Damak,training_data_3392,9.033118332252352
3392,Damak,training_data_3393,11.107546918442592
3393,Damak,training_data_3394,7.601757775584356
3394,Damak,training_data_3395,10.995563682370006
3395,Damak,training_data_3396,9.231329975523701
3396,Damak,training_data_3397,10.85824373783161
3397,Damak,training_data_3398,11.537527988911453
3398,Damak,training_data_3399,9.05465324506183
3399,Damak,training_data_3400,8.496102942384665
3400,Damak,training_data_3401,9.878775469816974
3401,Damak,training_data_3402,9.652305488843128
3402,Damak,training_data_3403,10.072098892119806
3403,Damak,training_data_3404,8.894674378428544
3404,Damak,training_data_3405,10.409327792708273
3405,Damak,training_data_3406,10.96711564946451
3406,Damak,training_data_3407,11.285680610724494
3407,Damak,training_data_3408,11.057003370368237
3408,Damak,training_data_3409,12.030079337685336
3409,Damak,training_data_3410,10.169749287024384
3410,Damak,training_data_3411,10.167976941383708
3411,Damak,training_data_3412,10.743755759111053
3412,Damak,training_data_3413,11.421664804148506
3413,Damak,training_data_3414,10.399409771163096
3414,Damak,training_data_3415,10.389899166763234
3415,Damak,training_data_3416,11.841063705426274
3416,Damak,training_data_3417,10.004341596590853
3417,Damak,training_data_3418,10.82360348714973
3418,Damak,training_data_3419,10.290944898017308
3419,Damak,training_data_3420,9.988840011505745
3420,Damak,training_data_3421,11.260595136482547
3421,Damak,training_data_3422,11.340688058331004
3422,Damak,training_data_3423,10.278374189620346
3423,Damak,training_data_3424,11.16767958552568
3424,Damak,training_data_3425,9.488561259967438
3425,Damak,training_data_3426,10.440529510521133
3426,Damak,training_data_3427,9.169699291367278
3427,Damak,training_data_3428,11.695971058362945
3428,Damak,training_data_3429,10.708355407242484
3429,Damak,training_data_3430,10.821357569964308
3430,Damak,training_data_3431,10.703997547413032
3431,Damak,training_data_3432,10.786075097792267
3432,Damak,training_data_3433,10.01357601855976
3433,Damak,training_data_3434,10.0669429339467
3434,Damak,training_data_3435,11.737328801122421
3435,Damak,training_data_3436,9.759209556964548
3436,Damak,training_data_3437,8.002741746563357
3437,Damak,training_data_3438,9.011106058359184
3438,Damak,training_data_3439,12.348871356815643
3439,Damak,training_data_3440,10.48985694380382
3440,Damak,training_data_3441,10.186760835532017
3441,Damak,training_data_3442,6.843382782645456
3442,Damak,training_data_3443,10.57794385638028
3443,Damak,training_data_3444,10.901229910482124
3444,Damak,training_data_3445,9.947785908494216
3445,Damak,training_data_3446,11.576800870523906
3446,Damak,training_data_3447,11.312992498094868
3447,Damak,training_data_3448,9.765392502918441
3448,Damak,training_data_3449,9.36598769086934
3449,Damak,training_data_3450,8.431496942467922
3450,Damak,training_data_3451,11.46915823476645
3451,Damak,training_data_3452,8.440526357905114
3452,Damak,training_data_3453,10.885643808088078
3453,Damak,training_data_3454,10.439867976465623
3454,Damak,training_data_3455,9.398496683238049
3455,Damak,training_data_3456,10.192878004212346
3456,Damak,training_data_3457,11.014927905404313
3457,Damak,training_data_3458,11.8329043425516
3458,Damak,training_data_3459,9.612999014725473
3459,Damak,training_data_3460,10.414929144100881
3460,Damak,training_data_3461,10.295845699652753
3461,Damak,training_data_3462,11.452010693215351
3462,Damak,training_data_3463,10.75430488134391
3463,Damak,training_data_3464,11.122787824753907
3464,Damak,training_data_3465,11.395411032507232
3465,Damak,training_data_3466,10.61217510927705
3466,Damak,training_data_3467,11.239981823216548
3467,Damak,training_data_3468,10.567221516564944
3468,Damak,training_data_3469,11.813165209625145
3469,Damak,training_data_3470,10.218507086761608
3470,Damak,training_data_3471,9.899941818802247
3471,Damak,training_data_3472,9.543117167703477
3472,Damak,training_data_3473,7.886199040389984
3473,Damak,training_data_3474,8.9429757165935
3474,Damak,training_data_3475,11.15167514877565
3475,Damak,training_data_3476,11.632094308473938
3476,Damak,training_data_3477,9.067433820085517
3477,Damak,training_data_3478,9.433355567592898
3478,Damak,training_data_3479,8.853938163212408
3479,Damak,training_data_3480,10.419130918854727
3480,Damak,training_data_3481,7.203313126930521
3481,Damak,training_data_3482,7.799610524425995
3482,Damak,training_data_3483,11.037970743002724
3483,Damak,training_data_3484,9.93732248032122
3484,Damak,training_data_3485,8.675888222540843
3485,Damak,training_data_3486,9.900510651392624
3486,Damak,training_data_3487,10.787847393780616
3487,Damak,training_data_3488,10.58429738322778
3488,Damak,training_data_3489,10.908879347815859
3489,Damak,training_data_3490,9.455642744308356
3490,Damak,training_data_3491,10.130850991067417
3491,Damak,training_data_3492,9.311125379044498
3492,Damak,training_data_3493,9.779842366077082
3493,Damak,training_data_3494,10.564353818966383
3494,Damak,training_data_3495,11.708680529146713
3495,Damak,training_data_3496,12.033432640499651
3496,Damak,training_data_3497,10.083869177929367
3497,Damak,training_data_3498,9.673984191493677
3498,Damak,training_data_3499,10.048806513837015
3499,Damak,training_data_3500,10.057275403672486
3500,Damak,training_data_3501,8.403524311522489
3501,Damak,training_data_3502,8.881090130110387
3502,Damak,training_data_3503,10.722032039184784
3503,Damak,training_data_3504,10.638485215738882
3504,Damak,training_data_3505,10.087219521281709
3505,Damak,training_data_3506,9.145902074938347
3506,Damak,training_data_3507,10.772282933206242
3507,Damak,training_data_3508,9.961057437127861
3508,Damak,training_data_3509,10.552156433658107
3509,Damak,training_data_3510,11.390266125873739
3510,Damak,training_data_3511,8.629427207737976
3511,Damak,training_data_3512,10.463479851803198
3512,Damak,training_data_3513,9.576289374759122
3513,Damak,training_data_3514,9.940396734444397
3514,Damak,training_data_3515,9.59587277026498
3515,Damak,training_data_3516,9.658400868833333
3516,Damak,training_data_3517,10.727713999872506
3517,Damak,training_data_3518,8.854647387053843
3518,Damak,training_data_3519,9.386811347407566
3519,Damak,training_data_3520,8.061855390402158
3520,Damak,training_data_3521,10.280610780013843
3521,Damak,training_data_3522,10.92004181909117
3522,Damak,training_data_3523,10.092266010137594
3523,Damak,training_data_3524,10.159324695730511
3524,Damak,training_data_3525,10.820193113314964
3525,Damak,training_data_3526,8.173573220386968
3526,Damak,training_data_3527,9.621258301282241
3527,Damak,training_data_3528,9.325328158103895
3528,Damak,training_data_3529,9.157556138263942
3529,Damak,training_data_3530,8.49912691975654
3530,Damak,training_data_3531,9.541654780418332
3531,Damak,training_data_3532,9.000894670910588
3532,Damak,training_data_3533,9.112650171099387
3533,Damak,training_data_3534,8.729538419727726
3534,Damak,training_data_3535,11.414493579323446
3535,Damak,training_data_3536,9.00743941400679
3536,Damak,training_data_3537,9.494447543319648
3537,Damak,training_data_3538,8.84331677619543
3538,Damak,training_data_3539,9.08092547011642
3539,Damak,training_data_3540,10.432646521796327
3540,Damak,training_data_3541,8.38032816671403
3541,Damak,training_data_3542,9.765568290850835
3542,Damak,training_data_3543,9.210646435569302
3543,Damak,training_data_3544,9.47111859805708
3544,Damak,training_data_3545,12.424721096396775
3545,Damak,training_data_3546,9.618565149972005
3546,Damak,training_data_3547,9.895540000445981
3547,Damak,training_data_3548,9.422514292636816
3548,Damak,training_data_3549,9.219927209715777
3549,Damak,training_data_3550,10.61676258504368
3550,Damak,training_data_3551,9.12894527812916
3551,Damak,training_data_3552,9.409302814148084
3552,Damak,training_data_3553,8.80684187741349
3553,Damak,training_data_3554,10.504104861841641
3554,Damak,training_data_3555,9.528443961382163
3555,Damak,training_data_3556,7.387576483668606
3556,Damak,training_data_3557,10.850777807310429
3557,Damak,training_data_3558,9.585684317645736
3558,Damak,training_data_3559,10.175487518072678
3559,Damak,training_data_3560,10.442619070353643
3560,Damak,training_data_3561,9.746253341002756
3561,Damak,training_data_3562,10.28480177584735
3562,Damak,training_data_3563,9.475382224638357
3563,Damak,training_data_3564,10.0732518932643
3564,Damak,training_data_3565,8.795722407948345
3565,Damak,training_data_3566,10.321587954568201
3566,Damak,training_data_3567,10.485573561159471
3567,Damak,training_data_3568,8.762720870659354
3568,Damak,training_data_3569,9.79740697288317
3569,Damak,training_data_3570,8.976562834248838
3570,Damak,training_data_3571,9.497057115820112
3571,Damak,training_data_3572,7.1433358724390805
3572,Damak,training_data_3573,8.692207351735153
3573,Damak,training_data_3574,10.337705786219942
3574,Damak,training_data_3575,9.04295365164822
3575,Damak,training_data_3576,7.666936448008517
3576,Damak,training_data_3577,10.427002162011645
3577,Damak,training_data_3578,8.180572671859261
3578,Damak,training_data_3579,11.920042522246256
3579,Damak,training_data_3580,10.663915489278082
3580,Damak,training_data_3581,10.692305433310395
3581,Damak,training_data_3582,8.402465024114125
3582,Damak,training_data_3583,10.505817751718007
3583,Damak,training_data_3584,10.348755024939932
3584,Damak,training_data_3585,9.415745642820397
3585,Damak,training_data_3586,9.447895702807518
3586,Damak,training_data_3587,9.331269409045616
3587,Damak,training_data_3588,8.908185453070814
3588,Damak,training_data_3589,9.946298798823756
3589,Damak,training_data_3590,10.332295098276454
3590,Damak,training_data_3591,11.93713078176024
3591,Damak,training_data_3592,9.741182836566649
3592,Damak,training_data_3593,11.897706767443555
3593,Damak,training_data_3594,9.648536579922668
3594,Damak,training_data_3595,9.367256389963112
3595,Damak,training_data_3596,9.233092059157215
3596,Damak,training_data_3597,12.051682086757758
3597,Damak,training_data_3598,9.069204567954747
3598,Damak,training_data_3599,11.713912231929067
3599,Damak,training_data_3600,8.709405894936848
3600,Damak,training_data_3601,11.612278013357828
3601,Damak,training_data_3602,9.668343067206536
3602,Damak,training_data_3603,10.715359653886022
3603,Damak,training_data_3604,7.149825947738864
3604,Damak,training_data_3605,10.231021808353752
3605,Damak,training_data_3606,8.618862116112624
3606,Damak,training_data_3607,9.156787476862341
3607,Damak,training_data_3608,9.885783500300462
3608,Damak,training_data_3609,10.147558470047654
3609,Damak,training_data_3610,8.586363051379578
3610,Damak,training_data_3611,10.360232347974701
3611,Damak,training_data_3612,11.771822140494965
3612,Damak,training_data_3613,9.69552616164951
3613,Damak,training_data_3614,12.33925976758178
3614,Damak,training_data_3615,10.743350370629235
3615,Damak,training_data_3616,9.428938782339394
3616,Damak,training_data_3617,11.758851526363719
3617,Damak,training_data_3618,9.453966178781506
3618,Damak,training_data_3619,9.537196194391354
3619,Damak,training_data_3620,9.570990832499122
3620,Damak,training_data_3621,10.264308269269792
3621,Damak,training_data_3622,11.510061742354027
3622,Damak,training_data_3623,10.723190669729622
3623,Damak,training_data_3624,8.481838876196258
3624,Damak,training_data_3625,9.593015345625625
3625,Damak,training_data_3626,7.8223630400414255
3626,Damak,training_data_3627,11.194530225325671
3627,Damak,training_data_3628,10.717901792362456
3628,Damak,training_data_3629,10.15836736953376
3629,Damak,training_data_3630,10.133702006707178
3630,Damak,training_data_3631,10.366830612886584
3631,Damak,training_data_3632,10.663994211373314
3632,Damak,training_data_3633,9.72686178477868
3633,Damak,training_data_3634,13.427232887492854
3634,Damak,training_data_3635,8.42023787194242
3635,Damak,training_data_3636,10.47312470935431
3636,Damak,training_data_3637,11.00772614713846
3637,Damak,training_data_3638,10.755880944973388
3638,Damak,training_data_3639,7.715217116299348
3639,Damak,training_data_3640,7.130960888487489
3640,Damak,training_data_3641,11.062336970602324
3641,Damak,training_data_3642,9.818610136743667
3642,Damak,training_data_3643,9.046110202755745
3643,Damak,training_data_3644,9.67848170594618
3644,Damak,training_data_3645,9.727616357059889
3645,Damak,training_data_3646,8.643028691227732
3646,Damak,training_data_3647,9.54689975546148
3647,Damak,training_data_3648,7.703230764024487
3648,Damak,training_data_3649,12.94451336685923
3649,Damak,training_data_3650,11.348920578176209
3650,Damak,training_data_3651,10.206031320539477
3651,Damak,training_data_3652,11.150481211774014
3652,Damak,training_data_3653,8.491540697906194
3653,Damak,training_data_3654,9.190319753266301
3654,Damak,training_data_3655,9.47553561232105
3655,Damak,training_data_3656,11.649164345485808
3656,Damak,training_data_3657,9.04674528351728
3657,Damak,training_data_3658,8.492416317430136
3658,Damak,training_data_3659,8.410222686281099
3659,Damak,training_data_3660,10.87726442992653
3660,Damak,training_data_3661,11.927812968618529
3661,Damak,training_data_3662,10.284810993889941
3662,Damak,training_data_3663,10.708757446841195
3663,Damak,training_data_3664,8.88284772356343
3664,Damak,training_data_3665,11.290857588140907
3665,Damak,training_data_3666,9.647562749972975
3666,Damak,training_data_3667,10.527577445758057
3667,Damak,training_data_3668,8.676045845115242
3668,Damak,training_data_3669,11.660868577792302
3669,Damak,training_data_3670,9.479116660204133
3670,Damak,training_data_3671,9.205190175484185
3671,Damak,training_data_3672,11.397041744981365
3672,Damak,training_data_3673,9.271322984291006
3673,Damak,training_data_3674,10.975080064120103
3674,Damak,training_data_3675,9.917874325970875
3675,Damak,training_data_3676,10.512756986553844
3676,Damak,training_data_3677,8.986430594005279
3677,Damak,training_data_3678,9.68972157550467
3678,Damak,training_data_3679,9.898225293455173
3679,Damak,training_data_3680,9.265551181783975
3680,Damak,training_data_3681,7.751398261010534
3681,Damak,training_data_3682,10.159091860339707
3682,Damak,training_data_3683,11.808148767301569
3683,Damak,training_data_3684,9.73049747681488
3684,Damak,training_data_3685,9.94486868904268
3685,Damak,training_data_3686,9.039474942985404
3686,Damak,training_data_3687,9.749804184494332
3687,Damak,training_data_3688,10.284080765036535
3688,Damak,training_data_3689,8.404666677060614
3689,Damak,training_data_3690,10.512819038475753
3690,Damak,training_data_3691,11.32902182760487
3691,Damak,training_data_3692,10.63468217282204
3692,Damak,training_data_3693,11.155695390570964
3693,Damak,training_data_3694,10.323519860145849
3694,Damak,training_data_3695,8.118962710945219
3695,Damak,training_data_3696,9.062453406767906
3696,Damak,training_data_3697,9.835730536789807
3697,Damak,training_data_3698,9.333228022524517
3698,Damak,training_data_3699,11.622106143357305
3699,Damak,training_data_3700,10.08470351927869
3700,Damak,training_data_3701,8.844807000231807
3701,Damak,training_data_3702,9.798884122067005
3702,Damak,training_data_3703,10.619081813797639
3703,Damak,training_data_3704,10.265793899760025
3704,Damak,training_data_3705,9.699977039486788
3705,Damak,training_data_3706,10.295856443469846
3706,Damak,training_data_3707,12.963613533364477
3707,Damak,training_data_3708,11.131762279873339
3708,Damak,training_data_3709,8.903117200907126
3709,Damak,training_data_3710,10.87992750215839
3710,Damak,training_data_3711,9.281378197467683
3711,Damak,training_data_3712,11.194431865089715
3712,Damak,training_data_3713,8.780924499736884
3713,Damak,training_data_3714,12.184286004155943
3714,Damak,training_data_3715,12.198361864192849
3715,Damak,training_data_3716,11.493365967494244
3716,Damak,training_data_3717,9.304282875711873
3717,Damak,training_data_3718,10.101214101307729
3718,Damak,training_data_3719,10.81525352969754
3719,Damak,training_data_3720,10.404927269411132
3720,Damak,training_data_3721,8.52601244954988
3721,Damak,training_data_3722,8.875282675183069
3722,Damak,training_data_3723,9.30521116922858
3723,Damak,training_data_3724,10.836493927243893
3724,Damak,training_data_3725,8.76290897888429
3725,Damak,training_data_3726,9.418223039799853
3726,Damak,training_data_3727,9.991381536919533
3727,Damak,training_data_3728,10.162755756891574
3728,Damak,training_data_3729,9.489995377649812
3729,Damak,training_data_3730,9.80964821688775
3730,Damak,training_data_3731,11.654970017564535
3731,Damak,training_data_3732,9.999782040850409
3732,Damak,training_data_3733,9.360940816363579
3733,Damak,training_data_3734,10.559689802354221
3734,Damak,training_data_3735,10.07212414400531
3735,Damak,training_data_3736,9.61510169064768
3736,Damak,training_data_3737,9.230251018855693
3737,Damak,training_data_3738,10.604283725750326
3738,Damak,training_data_3739,9.911509422427915
3739,Damak,training_data_3740,9.59055420054366
3740,Damak,training_data_3741,9.08376153616031
3741,Damak,training_data_3742,8.759166476930329
3742,Damak,training_data_3743,11.414919682608161
3743,Damak,training_data_3744,9.14123120913614
3744,Damak,training_data_3745,9.084076439747513
3745,Damak,training_data_3746,7.903171832430372
3746,Damak,training_data_3747,10.735251641687988
3747,Damak,training_data_3748,10.332905030015421
3748,Damak,training_data_3749,9.716932492528224
3749,Damak,training_data_3750,9.897416775793745
3750,Damak,training_data_3751,9.489187677966187
3751,Damak,training_data_3752,9.919027558177389
3752,Damak,training_data_3753,11.500990094827662
3753,Damak,training_data_3754,10.396881394974702
3754,Damak,training_data_3755,10.2167249146316
3755,Damak,training_data_3756,9.612538061046136
3756,Damak,training_data_3757,10.661235047460535
3757,Damak,training_data_3758,10.12754297721978
3758,Damak,training_data_3759,10.198900722069574
3759,Damak,training_data_3760,11.76375228872881
3760,Damak,training_data_3761,9.93695551063572
3761,Damak,training_data_3762,8.739035648663501
3762,Damak,training_data_3763,8.403427505192312
3763,Damak,training_data_3764,9.476831860853178
3764,Damak,training_data_3765,9.030755317201713
3765,Damak,training_data_3766,10.392661943592133
3766,Damak,training_data_3767,12.014956769356495
3767,Damak,training_data_3768,9.923896637122827
3768,Damak,training_data_3769,8.51688049322148
3769,Damak,training_data_3770,10.231125926037192
3770,Damak,training_data_3771,10.926810525790756
3771,Damak,training_data_3772,9.589060517047113
3772,Damak,training_data_3773,10.339288019049363
3773,Damak,training_data_3774,11.457991947470354
3774,Damak,training_data_3775,9.521891527281792
3775,Damak,training_data_3776,9.856009451393902
3776,Damak,training_data_3777,8.792669581168777
3777,Damak,training_data_3778,9.52735703820273
3778,Damak,training_data_3779,9.3280201988215
3779,Damak,training_data_3780,11.136659795579432
3780,Damak,training_data_3781,8.426676099337659
3781,Damak,training_data_3782,10.411063349940905
3782,Damak,training_data_3783,10.401594370987738
3783,Damak,training_data_3784,11.210296298780092
3784,Damak,training_data_3785,10.919896711459288
3785,Damak,training_data_3786,10.059307040385074
3786,Damak,training_data_3787,10.589404218586036
3787,Damak,training_data_3788,9.559595093954659
3788,Damak,training_data_3789,11.167831881724192
3789,Damak,training_data_3790,11.000682211083541
3790,Damak,training_data_3791,10.716867843877337
3791,Damak,training_data_3792,9.536476025927914
3792,Damak,training_data_3793,11.172408487669749
3793,Damak,training_data_3794,10.069160248886105
3794,Damak,training_data_3795,10.39994989807579
3795,Damak,training_data_3796,11.352224361346432
3796,Damak,training_data_3797,10.734666418853328
3797,Damak,training_data_3798,9.390266979271948
3798,Damak,training_data_3799,10.389090409674315
3799,Damak,training_data_3800,10.744379400135315
3800,Damak,training_data_3801,10.036457059633776
3801,Damak,training_data_3802,10.615089577840171
3802,Damak,training_data_3803,10.076524595226193
3803,Damak,training_data_3804,8.475530484238218
3804,Damak,training_data_3805,8.450535651647675
3805,Damak,training_data_3806,11.215590927302634
3806,Damak,training_data_3807,8.755280499235292
3807,Damak,training_data_3808,9.727636773379345
3808,Damak,training_data_3809,11.972074616458917
3809,Damak,training_data_3810,9.177436308024696
3810,Damak,training_data_3811,10.414327585969856
3811,Damak,training_data_3812,9.192828737391281
3812,Damak,training_data_3813,9.007884323134967
3813,Damak,training_data_3814,9.882756727109332
3814,Damak,training_data_3815,11.351258797701702
3815,Damak,training_data_3816,11.28399793011548
3816,Damak,training_data_3817,10.328508085510407
3817,Damak,training_data_3818,8.907770821690855
3818,Damak,training_data_3819,10.548341105275995
3819,Damak,training_data_3820,10.626796493876949
3820,Damak,training_data_3821,13.374424903389459
3821,Damak,training_data_3822,9.684829160412887
3822,Damak,training_data_3823,9.453081890774335
3823,Damak,training_data_3824,9.053179237057945
3824,Damak,training_data_3825,11.077411397049216
3825,Damak,training_data_3826,8.247264489428016
3826,Damak,training_data_3827,10.737044525791937
3827,Damak,training_data_3828,10.645944574720609
3828,Damak,training_data_3829,9.225939740398895
3829,Damak,training_data_3830,8.82817606128743
3830,Damak,training_data_3831,7.726760273454562
3831,Damak,training_data_3832,11.684401939906738
3832,Damak,training_data_3833,11.830727301323
3833,Damak,training_data_3834,11.110505071208244
3834,Damak,training_data_3835,10.51167683040968
3835,Damak,training_data_3836,10.821449411556156
3836,Damak,training_data_3837,9.23612955230422
3837,Damak,training_data_3838,9.595007817788106
3838,Damak,training_data_3839,10.47277343725215
