,Substation,Training_Data_Index,Active_Power
11800,Kabeli (Amarpur),training_data_1801,2.643660261686589
11801,Kabeli (Amarpur),training_data_1802,2.5961771417478463
11802,Kabeli (Amarpur),training_data_1803,2.6968029977650656
11803,Kabeli (Amarpur),training_data_1804,2.6972120857013535
11804,Kabeli (Amarpur),training_data_1805,2.654174961583531
11805,Kabeli (Amarpur),training_data_1806,2.6492417787640905
11806,Kabeli (Amarpur),training_data_1807,2.609301138439204
11807,Kabeli (Amarpur),training_data_1808,2.641764026
11808,Kabeli (Amarpur),training_data_1809,2.6231623540011424
11809,Kabeli (Amarpur),training_data_1810,2.611733529461207
11810,Kabeli (Amarpur),training_data_1811,2.6070269265118515
11811,Kabeli (Amarpur),training_data_1812,2.5709201736369214
11812,Kabeli (Amarpur),training_data_1813,2.659865799777995
11813,Kabeli (Amarpur),training_data_1814,2.6942093335412793
11814,Kabeli (Amarpur),training_data_1815,2.597610045954945
11815,Kabeli (Amarpur),training_data_1816,2.618335177043049
11816,Kabeli (Amarpur),training_data_1817,2.6139504103077655
11817,Kabeli (Amarpur),training_data_1818,2.648696297981351
11818,Kabeli (Amarpur),training_data_1819,2.6137986522585805
11819,Kabeli (Amarpur),training_data_1820,2.593297785117956
11820,Kabeli (Amarpur),training_data_1821,2.7342714396358563
11821,Kabeli (Amarpur),training_data_1822,2.624269423
11822,Kabeli (Amarpur),training_data_1823,2.647411806782148
11823,Kabeli (Amarpur),training_data_1824,2.663538665247978
11824,Kabeli (Amarpur),training_data_1825,2.7018199461972685
11825,Kabeli (Amarpur),training_data_1826,2.6680987337120086
11826,Kabeli (Amarpur),training_data_1827,2.5907292177066665
11827,Kabeli (Amarpur),training_data_1828,2.654501900603173
11828,Kabeli (Amarpur),training_data_1829,2.5082876830780716
11829,Kabeli (Amarpur),training_data_1830,2.5990390113079784
11830,Kabeli (Amarpur),training_data_1831,2.689915016046404
11831,Kabeli (Amarpur),training_data_1832,2.6671972872547696
11832,Kabeli (Amarpur),training_data_1833,2.626982531507863
11833,Kabeli (Amarpur),training_data_1834,2.6352945595573853
11834,Kabeli (Amarpur),training_data_1835,2.7267074000915192
11835,Kabeli (Amarpur),training_data_1836,2.631471352903329
11836,Kabeli (Amarpur),training_data_1837,2.7079847188845982
11837,Kabeli (Amarpur),training_data_1838,2.579002796539783
11838,Kabeli (Amarpur),training_data_1839,2.713978427046019
11839,Kabeli (Amarpur),training_data_1840,2.624375810679353
11840,Kabeli (Amarpur),training_data_1841,2.670013193600876
11841,Kabeli (Amarpur),training_data_1842,2.600011534407407
11842,Kabeli (Amarpur),training_data_1843,2.6648918890871496
11843,Kabeli (Amarpur),training_data_1844,2.6179572310771944
11844,Kabeli (Amarpur),training_data_1845,2.653225609250338
11845,Kabeli (Amarpur),training_data_1846,2.6377842466294243
11846,Kabeli (Amarpur),training_data_1847,2.6445087895254833
11847,Kabeli (Amarpur),training_data_1848,2.624985015
11848,Kabeli (Amarpur),training_data_1849,2.5452457763735694
11849,Kabeli (Amarpur),training_data_1850,2.7044918141788403
11850,Kabeli (Amarpur),training_data_1851,2.658410886365574
11851,Kabeli (Amarpur),training_data_1852,2.757137691750754
11852,Kabeli (Amarpur),training_data_1853,2.7011010698383457
11853,Kabeli (Amarpur),training_data_1854,2.692895988242406
11854,Kabeli (Amarpur),training_data_1855,2.679665136082615
11855,Kabeli (Amarpur),training_data_1856,2.712216378960466
11856,Kabeli (Amarpur),training_data_1857,2.6490404696782197
11857,Kabeli (Amarpur),training_data_1858,2.629770139285208
11858,Kabeli (Amarpur),training_data_1859,2.661041361409192
11859,Kabeli (Amarpur),training_data_1860,2.620098334142358
11860,Kabeli (Amarpur),training_data_1861,2.6309409286602756
11861,Kabeli (Amarpur),training_data_1862,2.668660786164162
11862,Kabeli (Amarpur),training_data_1863,2.683031666466517
11863,Kabeli (Amarpur),training_data_1864,2.6603168475994052
11864,Kabeli (Amarpur),training_data_1865,2.6111498265996533
11865,Kabeli (Amarpur),training_data_1866,2.5631209007996936
11866,Kabeli (Amarpur),training_data_1867,2.7249891775250203
11867,Kabeli (Amarpur),training_data_1868,2.6148362954902384
11868,Kabeli (Amarpur),training_data_1869,2.7102688985856185
11869,Kabeli (Amarpur),training_data_1870,2.6745239339561686
11870,Kabeli (Amarpur),training_data_1871,2.659951643715116
11871,Kabeli (Amarpur),training_data_1872,2.6375290208182074
11872,Kabeli (Amarpur),training_data_1873,2.618605634866739
11873,Kabeli (Amarpur),training_data_1874,2.553891060175092
11874,Kabeli (Amarpur),training_data_1875,2.692406423947915
11875,Kabeli (Amarpur),training_data_1876,2.651864909869496
11876,Kabeli (Amarpur),training_data_1877,2.729581636
11877,Kabeli (Amarpur),training_data_1878,2.688649960828851
11878,Kabeli (Amarpur),training_data_1879,2.5439992296148493
11879,Kabeli (Amarpur),training_data_1880,2.662336744814739
11880,Kabeli (Amarpur),training_data_1881,2.552738013004091
11881,Kabeli (Amarpur),training_data_1882,2.677510138956262
11882,Kabeli (Amarpur),training_data_1883,2.6436338747880117
11883,Kabeli (Amarpur),training_data_1884,2.6533008309068715
11884,Kabeli (Amarpur),training_data_1885,2.6145409574356573
11885,Kabeli (Amarpur),training_data_1886,2.650142235611405
11886,Kabeli (Amarpur),training_data_1887,2.481696401598776
11887,Kabeli (Amarpur),training_data_1888,2.6639347120770194
11888,Kabeli (Amarpur),training_data_1889,2.6517752603723834
11889,Kabeli (Amarpur),training_data_1890,2.718506817115644
11890,Kabeli (Amarpur),training_data_1891,2.6017387539776493
11891,Kabeli (Amarpur),training_data_1892,2.6837642025746598
11892,Kabeli (Amarpur),training_data_1893,2.6999021740145324
11893,Kabeli (Amarpur),training_data_1894,2.693762948118549
11894,Kabeli (Amarpur),training_data_1895,2.605793236984396
11895,Kabeli (Amarpur),training_data_1896,2.6326447518813074
11896,Kabeli (Amarpur),training_data_1897,2.7209421484247613
11897,Kabeli (Amarpur),training_data_1898,2.7019057312889676
11898,Kabeli (Amarpur),training_data_1899,2.6604189016740003
11899,Kabeli (Amarpur),training_data_1900,2.7006168870118397
11900,Kabeli (Amarpur),training_data_1901,2.652434581272659
11901,Kabeli (Amarpur),training_data_1902,2.648275195760302
11902,Kabeli (Amarpur),training_data_1903,2.711663717679342
11903,Kabeli (Amarpur),training_data_1904,2.782912578111653
11904,Kabeli (Amarpur),training_data_1905,2.6934382895431197
11905,Kabeli (Amarpur),training_data_1906,2.665413373317916
11906,Kabeli (Amarpur),training_data_1907,2.644158245489798
11907,Kabeli (Amarpur),training_data_1908,2.632238650572664
11908,Kabeli (Amarpur),training_data_1909,2.6527679813382132
11909,Kabeli (Amarpur),training_data_1910,2.6284495890279143
11910,Kabeli (Amarpur),training_data_1911,2.7564098212221775
11911,Kabeli (Amarpur),training_data_1912,2.638176415906595
11912,Kabeli (Amarpur),training_data_1913,2.622635003
11913,Kabeli (Amarpur),training_data_1914,2.723645115059605
11914,Kabeli (Amarpur),training_data_1915,2.6446672811321155
11915,Kabeli (Amarpur),training_data_1916,2.5846368498635424
11916,Kabeli (Amarpur),training_data_1917,2.633581747586412
11917,Kabeli (Amarpur),training_data_1918,2.716101568547421
11918,Kabeli (Amarpur),training_data_1919,2.696974293349365
11919,Kabeli (Amarpur),training_data_1920,2.6390909097015998
11920,Kabeli (Amarpur),training_data_1921,2.6444443580290704
11921,Kabeli (Amarpur),training_data_1922,2.6906028749577904
11922,Kabeli (Amarpur),training_data_1923,2.624071230002598
11923,Kabeli (Amarpur),training_data_1924,2.6388586005780796
11924,Kabeli (Amarpur),training_data_1925,2.5922196264266133
11925,Kabeli (Amarpur),training_data_1926,2.7304129402543103
11926,Kabeli (Amarpur),training_data_1927,2.672788045842368
11927,Kabeli (Amarpur),training_data_1928,2.7102067055799264
11928,Kabeli (Amarpur),training_data_1929,2.678959263600575
11929,Kabeli (Amarpur),training_data_1930,2.6834238910284878
11930,Kabeli (Amarpur),training_data_1931,2.665486096959935
11931,Kabeli (Amarpur),training_data_1932,2.595152236272656
11932,Kabeli (Amarpur),training_data_1933,2.7151094287606696
11933,Kabeli (Amarpur),training_data_1934,2.6025710017765213
11934,Kabeli (Amarpur),training_data_1935,2.7687785205783673
11935,Kabeli (Amarpur),training_data_1936,2.708593571304589
11936,Kabeli (Amarpur),training_data_1937,2.626954458422443
11937,Kabeli (Amarpur),training_data_1938,2.7131295060681064
11938,Kabeli (Amarpur),training_data_1939,2.758225706736351
11939,Kabeli (Amarpur),training_data_1940,2.6264265330767946
11940,Kabeli (Amarpur),training_data_1941,2.5264070076717386
11941,Kabeli (Amarpur),training_data_1942,2.612291793335993
11942,Kabeli (Amarpur),training_data_1943,2.6508821882035996
11943,Kabeli (Amarpur),training_data_1944,2.6499605090112115
11944,Kabeli (Amarpur),training_data_1945,2.6709471082668172
11945,Kabeli (Amarpur),training_data_1946,2.5398629723533914
11946,Kabeli (Amarpur),training_data_1947,2.6666508390641237
11947,Kabeli (Amarpur),training_data_1948,2.590619050193662
11948,Kabeli (Amarpur),training_data_1949,2.6716995268980375
11949,Kabeli (Amarpur),training_data_1950,2.6397015246343405
11950,Kabeli (Amarpur),training_data_1951,2.6835088644665177
11951,Kabeli (Amarpur),training_data_1952,2.6684758450566095
11952,Kabeli (Amarpur),training_data_1953,2.6448102504820987
11953,Kabeli (Amarpur),training_data_1954,2.7407395006096724
11954,Kabeli (Amarpur),training_data_1955,2.6393380640484527
11955,Kabeli (Amarpur),training_data_1956,2.6802833120718406
11956,Kabeli (Amarpur),training_data_1957,2.590582322
11957,Kabeli (Amarpur),training_data_1958,2.635814088762189
11958,Kabeli (Amarpur),training_data_1959,2.581809679853204
11959,Kabeli (Amarpur),training_data_1960,2.609934921345408
11960,Kabeli (Amarpur),training_data_1961,2.694906938731761
11961,Kabeli (Amarpur),training_data_1962,2.6420929664590846
11962,Kabeli (Amarpur),training_data_1963,2.604652175250085
11963,Kabeli (Amarpur),training_data_1964,2.734599624
11964,Kabeli (Amarpur),training_data_1965,2.6033353070354353
11965,Kabeli (Amarpur),training_data_1966,2.6706819383389617
11966,Kabeli (Amarpur),training_data_1967,2.699913252284749
11967,Kabeli (Amarpur),training_data_1968,2.566313448155645
11968,Kabeli (Amarpur),training_data_1969,2.6369027161048666
11969,Kabeli (Amarpur),training_data_1970,2.656109679890341
11970,Kabeli (Amarpur),training_data_1971,2.616213225
11971,Kabeli (Amarpur),training_data_1972,2.6117141507562125
11972,Kabeli (Amarpur),training_data_1973,2.551463828884116
11973,Kabeli (Amarpur),training_data_1974,2.619256874964643
11974,Kabeli (Amarpur),training_data_1975,2.6454311133331765
11975,Kabeli (Amarpur),training_data_1976,2.695337304951464
11976,Kabeli (Amarpur),training_data_1977,2.6726539822673123
11977,Kabeli (Amarpur),training_data_1978,2.5844071443741035
11978,Kabeli (Amarpur),training_data_1979,2.5838255
11979,Kabeli (Amarpur),training_data_1980,2.561345344005673
11980,Kabeli (Amarpur),training_data_1981,2.615461068
11981,Kabeli (Amarpur),training_data_1982,2.653526830399124
11982,Kabeli (Amarpur),training_data_1983,2.7040521426316975
11983,Kabeli (Amarpur),training_data_1984,2.672746581
11984,Kabeli (Amarpur),training_data_1985,2.730365493063049
11985,Kabeli (Amarpur),training_data_1986,2.69532519
11986,Kabeli (Amarpur),training_data_1987,2.700621005128125
11987,Kabeli (Amarpur),training_data_1988,2.660123326481545
11988,Kabeli (Amarpur),training_data_1989,2.604826244695453
11989,Kabeli (Amarpur),training_data_1990,2.7249602886673907
11990,Kabeli (Amarpur),training_data_1991,2.5889133228705012
11991,Kabeli (Amarpur),training_data_1992,2.6878064677340605
11992,Kabeli (Amarpur),training_data_1993,2.6071476109281653
11993,Kabeli (Amarpur),training_data_1994,2.673821248814567
11994,Kabeli (Amarpur),training_data_1995,2.6792783489217733
11995,Kabeli (Amarpur),training_data_1996,2.6324043285077323
11996,Kabeli (Amarpur),training_data_1997,2.7004744966867067
11997,Kabeli (Amarpur),training_data_1998,2.5961208709608417
11998,Kabeli (Amarpur),training_data_1999,2.6661589497664178
11999,Kabeli (Amarpur),training_data_2000,2.7059451894403814
12000,Kabeli (Amarpur),training_data_2001,2.617067873737178
12001,Kabeli (Amarpur),training_data_2002,2.662584298418873
12002,Kabeli (Amarpur),training_data_2003,2.5554816597863486
12003,Kabeli (Amarpur),training_data_2004,2.581143957
12004,Kabeli (Amarpur),training_data_2005,2.729805159709379
12005,Kabeli (Amarpur),training_data_2006,2.697130005465288
12006,Kabeli (Amarpur),training_data_2007,2.595759777951495
12007,Kabeli (Amarpur),training_data_2008,2.6632108466100144
12008,Kabeli (Amarpur),training_data_2009,2.6860992712108662
12009,Kabeli (Amarpur),training_data_2010,2.6834752252926988
12010,Kabeli (Amarpur),training_data_2011,2.6313766572854043
12011,Kabeli (Amarpur),training_data_2012,2.7165835294024703
12012,Kabeli (Amarpur),training_data_2013,2.6717708333556094
12013,Kabeli (Amarpur),training_data_2014,2.5738909253034867
12014,Kabeli (Amarpur),training_data_2015,2.6295068000311916
12015,Kabeli (Amarpur),training_data_2016,2.5712879929133363
12016,Kabeli (Amarpur),training_data_2017,2.7260082505288556
12017,Kabeli (Amarpur),training_data_2018,2.6799555707838607
12018,Kabeli (Amarpur),training_data_2019,2.588027414167947
12019,Kabeli (Amarpur),training_data_2020,2.6459224902412566
12020,Kabeli (Amarpur),training_data_2021,2.5035435535639854
12021,Kabeli (Amarpur),training_data_2022,2.6303429606853617
12022,Kabeli (Amarpur),training_data_2023,2.5968194276084557
12023,Kabeli (Amarpur),training_data_2024,2.5987396272642473
12024,Kabeli (Amarpur),training_data_2025,2.6766586325287287
12025,Kabeli (Amarpur),training_data_2026,2.6175322164471915
12026,Kabeli (Amarpur),training_data_2027,2.693645487136528
12027,Kabeli (Amarpur),training_data_2028,2.7342084804927076
12028,Kabeli (Amarpur),training_data_2029,2.6419062654703276
12029,Kabeli (Amarpur),training_data_2030,2.7132360154964954
12030,Kabeli (Amarpur),training_data_2031,2.5626832528818357
12031,Kabeli (Amarpur),training_data_2032,2.716090512572605
12032,Kabeli (Amarpur),training_data_2033,2.6412917970230776
12033,Kabeli (Amarpur),training_data_2034,2.62753306
12034,Kabeli (Amarpur),training_data_2035,2.6031460356816885
12035,Kabeli (Amarpur),training_data_2036,2.622275365967429
12036,Kabeli (Amarpur),training_data_2037,2.6000076674908965
12037,Kabeli (Amarpur),training_data_2038,2.589419498897584
12038,Kabeli (Amarpur),training_data_2039,2.6904064274463235
12039,Kabeli (Amarpur),training_data_2040,2.6102631348890277
12040,Kabeli (Amarpur),training_data_2041,2.614502332549713
12041,Kabeli (Amarpur),training_data_2042,2.5788369062969783
12042,Kabeli (Amarpur),training_data_2043,2.645227177107089
12043,Kabeli (Amarpur),training_data_2044,2.5847622202277076
12044,Kabeli (Amarpur),training_data_2045,2.7518021128752457
12045,Kabeli (Amarpur),training_data_2046,2.8121080895738118
12046,Kabeli (Amarpur),training_data_2047,2.5944440750468853
12047,Kabeli (Amarpur),training_data_2048,2.6182004233314986
12048,Kabeli (Amarpur),training_data_2049,2.635380942127873
12049,Kabeli (Amarpur),training_data_2050,2.6830469437066773
12050,Kabeli (Amarpur),training_data_2051,2.6101235773578924
12051,Kabeli (Amarpur),training_data_2052,2.7026012077483883
12052,Kabeli (Amarpur),training_data_2053,2.5292549468513514
12053,Kabeli (Amarpur),training_data_2054,2.6487097968397237
12054,Kabeli (Amarpur),training_data_2055,2.598843288571793
12055,Kabeli (Amarpur),training_data_2056,2.5700914148104936
12056,Kabeli (Amarpur),training_data_2057,2.6046258534506115
12057,Kabeli (Amarpur),training_data_2058,2.7662016352466376
12058,Kabeli (Amarpur),training_data_2059,2.6284325136815188
12059,Kabeli (Amarpur),training_data_2060,2.6530443556699326
12060,Kabeli (Amarpur),training_data_2061,2.644875612411069
12061,Kabeli (Amarpur),training_data_2062,2.634495678498669
12062,Kabeli (Amarpur),training_data_2063,2.653481094
12063,Kabeli (Amarpur),training_data_2064,2.6971333016762573
12064,Kabeli (Amarpur),training_data_2065,2.5775992740994735
12065,Kabeli (Amarpur),training_data_2066,2.6077246508972936
12066,Kabeli (Amarpur),training_data_2067,2.7024715319580177
12067,Kabeli (Amarpur),training_data_2068,2.6820631099898535
12068,Kabeli (Amarpur),training_data_2069,2.6823957755562686
12069,Kabeli (Amarpur),training_data_2070,2.687203972487396
12070,Kabeli (Amarpur),training_data_2071,2.629724538768996
12071,Kabeli (Amarpur),training_data_2072,2.7256319634096724
12072,Kabeli (Amarpur),training_data_2073,2.6308281500953656
12073,Kabeli (Amarpur),training_data_2074,2.615697147461431
12074,Kabeli (Amarpur),training_data_2075,2.6602701915760627
12075,Kabeli (Amarpur),training_data_2076,2.7498099815841703
12076,Kabeli (Amarpur),training_data_2077,2.643571563225195
12077,Kabeli (Amarpur),training_data_2078,2.673682966
12078,Kabeli (Amarpur),training_data_2079,2.696785347648288
12079,Kabeli (Amarpur),training_data_2080,2.6312988277649376
12080,Kabeli (Amarpur),training_data_2081,2.650020458134792
12081,Kabeli (Amarpur),training_data_2082,2.653707322611489
12082,Kabeli (Amarpur),training_data_2083,2.699622806158305
12083,Kabeli (Amarpur),training_data_2084,2.6533131822752565
12084,Kabeli (Amarpur),training_data_2085,2.666914326207302
12085,Kabeli (Amarpur),training_data_2086,2.756922450965486
12086,Kabeli (Amarpur),training_data_2087,2.6539048288071854
12087,Kabeli (Amarpur),training_data_2088,2.6610170575935057
12088,Kabeli (Amarpur),training_data_2089,2.6515600050086157
12089,Kabeli (Amarpur),training_data_2090,2.6572112066720814
12090,Kabeli (Amarpur),training_data_2091,2.696406303
12091,Kabeli (Amarpur),training_data_2092,2.613059610543841
12092,Kabeli (Amarpur),training_data_2093,2.6250586524815342
12093,Kabeli (Amarpur),training_data_2094,2.678571805127481
12094,Kabeli (Amarpur),training_data_2095,2.7061015675942786
12095,Kabeli (Amarpur),training_data_2096,2.5605424422878786
12096,Kabeli (Amarpur),training_data_2097,2.6537283215681775
12097,Kabeli (Amarpur),training_data_2098,2.6320365546601043
12098,Kabeli (Amarpur),training_data_2099,2.709110399949333
12099,Kabeli (Amarpur),training_data_2100,2.6843696322279023
12100,Kabeli (Amarpur),training_data_2101,2.689672666526953
12101,Kabeli (Amarpur),training_data_2102,2.7466490152377783
12102,Kabeli (Amarpur),training_data_2103,2.5826176719861356
12103,Kabeli (Amarpur),training_data_2104,2.635537228158363
12104,Kabeli (Amarpur),training_data_2105,2.613235793660026
12105,Kabeli (Amarpur),training_data_2106,2.657804283
12106,Kabeli (Amarpur),training_data_2107,2.637104540974443
12107,Kabeli (Amarpur),training_data_2108,2.717306773098489
12108,Kabeli (Amarpur),training_data_2109,2.6124270667843312
12109,Kabeli (Amarpur),training_data_2110,2.653223797017336
12110,Kabeli (Amarpur),training_data_2111,2.615474727154118
12111,Kabeli (Amarpur),training_data_2112,2.576163768775398
12112,Kabeli (Amarpur),training_data_2113,2.6187402613933615
12113,Kabeli (Amarpur),training_data_2114,2.7104375037009105
12114,Kabeli (Amarpur),training_data_2115,2.518136148562771
12115,Kabeli (Amarpur),training_data_2116,2.6793624849487645
12116,Kabeli (Amarpur),training_data_2117,2.652790525107224
12117,Kabeli (Amarpur),training_data_2118,2.638925178010953
12118,Kabeli (Amarpur),training_data_2119,2.650025227690184
12119,Kabeli (Amarpur),training_data_2120,2.7848980078137826
12120,Kabeli (Amarpur),training_data_2121,2.5475467686673365
12121,Kabeli (Amarpur),training_data_2122,2.5976002111503256
12122,Kabeli (Amarpur),training_data_2123,2.7237520773417936
12123,Kabeli (Amarpur),training_data_2124,2.688198478131922
12124,Kabeli (Amarpur),training_data_2125,2.6236979982877586
12125,Kabeli (Amarpur),training_data_2126,2.6771944839084503
12126,Kabeli (Amarpur),training_data_2127,2.6309208874166092
12127,Kabeli (Amarpur),training_data_2128,2.7188991486328233
12128,Kabeli (Amarpur),training_data_2129,2.6278195885458273
12129,Kabeli (Amarpur),training_data_2130,2.677926800834603
12130,Kabeli (Amarpur),training_data_2131,2.6489626004438356
12131,Kabeli (Amarpur),training_data_2132,2.588875336703769
12132,Kabeli (Amarpur),training_data_2133,2.722223030728177
12133,Kabeli (Amarpur),training_data_2134,2.7340189599627687
12134,Kabeli (Amarpur),training_data_2135,2.595395805614456
12135,Kabeli (Amarpur),training_data_2136,2.6491678030612964
12136,Kabeli (Amarpur),training_data_2137,2.627223120393682
12137,Kabeli (Amarpur),training_data_2138,2.761376293883393
12138,Kabeli (Amarpur),training_data_2139,2.6645723865059314
12139,Kabeli (Amarpur),training_data_2140,2.634698245213512
12140,Kabeli (Amarpur),training_data_2141,2.6327832963529083
12141,Kabeli (Amarpur),training_data_2142,2.603854550874645
12142,Kabeli (Amarpur),training_data_2143,2.7233016532717778
12143,Kabeli (Amarpur),training_data_2144,2.681481774774086
12144,Kabeli (Amarpur),training_data_2145,2.692305664882831
12145,Kabeli (Amarpur),training_data_2146,2.592990731
12146,Kabeli (Amarpur),training_data_2147,2.626467269979332
12147,Kabeli (Amarpur),training_data_2148,2.653505951699874
12148,Kabeli (Amarpur),training_data_2149,2.667356339816852
12149,Kabeli (Amarpur),training_data_2150,2.707891985063052
12150,Kabeli (Amarpur),training_data_2151,2.6970160635418345
12151,Kabeli (Amarpur),training_data_2152,2.7111457868240874
12152,Kabeli (Amarpur),training_data_2153,2.7423414916083626
12153,Kabeli (Amarpur),training_data_2154,2.5965391519382406
12154,Kabeli (Amarpur),training_data_2155,2.5980850373520985
12155,Kabeli (Amarpur),training_data_2156,2.6718108449794324
12156,Kabeli (Amarpur),training_data_2157,2.670747151
12157,Kabeli (Amarpur),training_data_2158,2.5760741343628957
12158,Kabeli (Amarpur),training_data_2159,2.697385661443582
12159,Kabeli (Amarpur),training_data_2160,2.6056201066443987
12160,Kabeli (Amarpur),training_data_2161,2.6479927860693877
12161,Kabeli (Amarpur),training_data_2162,2.615000180415324
12162,Kabeli (Amarpur),training_data_2163,2.6085228482775347
12163,Kabeli (Amarpur),training_data_2164,2.618763145888297
12164,Kabeli (Amarpur),training_data_2165,2.7176109268770245
12165,Kabeli (Amarpur),training_data_2166,2.6775683130364056
12166,Kabeli (Amarpur),training_data_2167,2.7704513312692938
12167,Kabeli (Amarpur),training_data_2168,2.6582568728862155
12168,Kabeli (Amarpur),training_data_2169,2.662087169452687
12169,Kabeli (Amarpur),training_data_2170,2.651204039639991
12170,Kabeli (Amarpur),training_data_2171,2.5818738190735546
12171,Kabeli (Amarpur),training_data_2172,2.6438333862178967
12172,Kabeli (Amarpur),training_data_2173,2.7153059345883355
12173,Kabeli (Amarpur),training_data_2174,2.7362632819551838
12174,Kabeli (Amarpur),training_data_2175,2.5847833139046053
12175,Kabeli (Amarpur),training_data_2176,2.6199245576590213
12176,Kabeli (Amarpur),training_data_2177,2.7124484171530274
12177,Kabeli (Amarpur),training_data_2178,2.737609161221499
12178,Kabeli (Amarpur),training_data_2179,2.628677887
12179,Kabeli (Amarpur),training_data_2180,2.547543000352608
12180,Kabeli (Amarpur),training_data_2181,2.5865588616688493
12181,Kabeli (Amarpur),training_data_2182,2.740116387280482
12182,Kabeli (Amarpur),training_data_2183,2.646958988257516
12183,Kabeli (Amarpur),training_data_2184,2.610293980210226
12184,Kabeli (Amarpur),training_data_2185,2.6072064371926342
12185,Kabeli (Amarpur),training_data_2186,2.632896918
12186,Kabeli (Amarpur),training_data_2187,2.6339510340147294
12187,Kabeli (Amarpur),training_data_2188,2.687314694
12188,Kabeli (Amarpur),training_data_2189,2.628088606150647
12189,Kabeli (Amarpur),training_data_2190,2.6413111234573363
12190,Kabeli (Amarpur),training_data_2191,2.6026180317541447
12191,Kabeli (Amarpur),training_data_2192,2.590791057943456
12192,Kabeli (Amarpur),training_data_2193,2.6041952275125366
12193,Kabeli (Amarpur),training_data_2194,2.613944824248054
12194,Kabeli (Amarpur),training_data_2195,2.686834891
12195,Kabeli (Amarpur),training_data_2196,2.6922511992730462
12196,Kabeli (Amarpur),training_data_2197,2.591323932762518
12197,Kabeli (Amarpur),training_data_2198,2.582308284336533
12198,Kabeli (Amarpur),training_data_2199,2.529017708627698
12199,Kabeli (Amarpur),training_data_2200,2.744712874784828
12200,Kabeli (Amarpur),training_data_2201,2.592984112987095
12201,Kabeli (Amarpur),training_data_2202,2.651285154416849
12202,Kabeli (Amarpur),training_data_2203,2.6929199141182787
12203,Kabeli (Amarpur),training_data_2204,2.652429041171089
12204,Kabeli (Amarpur),training_data_2205,2.653922691119707
12205,Kabeli (Amarpur),training_data_2206,2.581806465910269
12206,Kabeli (Amarpur),training_data_2207,2.700943699176936
12207,Kabeli (Amarpur),training_data_2208,2.676074639852647
12208,Kabeli (Amarpur),training_data_2209,2.7661181683018614
12209,Kabeli (Amarpur),training_data_2210,2.7211758042732868
12210,Kabeli (Amarpur),training_data_2211,2.645392790505221
12211,Kabeli (Amarpur),training_data_2212,2.6709188657367644
12212,Kabeli (Amarpur),training_data_2213,2.635076545758468
12213,Kabeli (Amarpur),training_data_2214,2.672545889934394
12214,Kabeli (Amarpur),training_data_2215,2.640433168850742
12215,Kabeli (Amarpur),training_data_2216,2.615671239870921
12216,Kabeli (Amarpur),training_data_2217,2.7177989720774396
12217,Kabeli (Amarpur),training_data_2218,2.5807461881021023
12218,Kabeli (Amarpur),training_data_2219,2.7001758728590532
12219,Kabeli (Amarpur),training_data_2220,2.6249895785489574
12220,Kabeli (Amarpur),training_data_2221,2.661644620369006
12221,Kabeli (Amarpur),training_data_2222,2.631020156642608
12222,Kabeli (Amarpur),training_data_2223,2.6098449343204777
12223,Kabeli (Amarpur),training_data_2224,2.683686978420811
12224,Kabeli (Amarpur),training_data_2225,2.539651575759659
12225,Kabeli (Amarpur),training_data_2226,2.655600271339592
12226,Kabeli (Amarpur),training_data_2227,2.6074120747106284
12227,Kabeli (Amarpur),training_data_2228,2.669464203585024
12228,Kabeli (Amarpur),training_data_2229,2.671019648
12229,Kabeli (Amarpur),training_data_2230,2.622064800433157
12230,Kabeli (Amarpur),training_data_2231,2.6734676786604528
12231,Kabeli (Amarpur),training_data_2232,2.7093690288762025
12232,Kabeli (Amarpur),training_data_2233,2.7145740322677536
12233,Kabeli (Amarpur),training_data_2234,2.7396003490599385
12234,Kabeli (Amarpur),training_data_2235,2.6200941437832417
12235,Kabeli (Amarpur),training_data_2236,2.626312869189932
12236,Kabeli (Amarpur),training_data_2237,2.664839444241211
12237,Kabeli (Amarpur),training_data_2238,2.6620639153899446
12238,Kabeli (Amarpur),training_data_2239,2.5701403450364126
12239,Kabeli (Amarpur),training_data_2240,2.7644485064136184
12240,Kabeli (Amarpur),training_data_2241,2.6032048661455756
12241,Kabeli (Amarpur),training_data_2242,2.704981567035693
12242,Kabeli (Amarpur),training_data_2243,2.620148064908923
12243,Kabeli (Amarpur),training_data_2244,2.6837471475685453
12244,Kabeli (Amarpur),training_data_2245,2.5953045346593853
12245,Kabeli (Amarpur),training_data_2246,2.633943985
12246,Kabeli (Amarpur),training_data_2247,2.6471481419881493
12247,Kabeli (Amarpur),training_data_2248,2.6266565044866343
12248,Kabeli (Amarpur),training_data_2249,2.6856320028261984
12249,Kabeli (Amarpur),training_data_2250,2.6836705062588733
12250,Kabeli (Amarpur),training_data_2251,2.5554448503279987
12251,Kabeli (Amarpur),training_data_2252,2.604384306891611
12252,Kabeli (Amarpur),training_data_2253,2.755180983397222
12253,Kabeli (Amarpur),training_data_2254,2.673890594143472
12254,Kabeli (Amarpur),training_data_2255,2.6494470452334977
12255,Kabeli (Amarpur),training_data_2256,2.6310726134659674
12256,Kabeli (Amarpur),training_data_2257,2.6305422994348393
12257,Kabeli (Amarpur),training_data_2258,2.6297485692253284
12258,Kabeli (Amarpur),training_data_2259,2.683235349195273
